id,name,department,job,profile_path
594,Jordan Cronenweth,Camera,Director of Photography,
596,Lawrence G. Paull,Art,Production Design,/kvhIAnrrVdOdAwQ3ps1KkOTyW77.jpg
597,Jane Feinberg,Production,Casting,
599,Marci Liroff,Production,Casting,/54uSsUYIdK9UxomSwrwpBYnYyPN.jpg
600,Marsha Nakashima,Editing,Editor,
603,Leslie McCarthy-Frankenheimer,Art,Set Decoration,
1590,Steven Poster,Camera,Additional Photography,
4712,Thomas L. Roysden,Art,Set Decoration,
50237,Alan Collis,Production,Production Manager,
60283,Tom Southwell,Art,Production Illustrator,
91875,Bud Alper,Sound,Sound mixer,
999716,Gary Combs,Crew,Stunt Coordinator,
1390535,Stephen Vaughan,Camera,Still Photographer,
1404757,Stephen Dane,Art,Assistant Art Director,
1404758,James F. Orendorff,Art,Construction Coordinator,
1404759,Terry E. Lewis,Crew,Property Master,
1404760,Mentor Huebner,Art,Production Illustrator,
1404761,Sherman Labby,Art,Production Illustrator,
1404763,Mike Hopkins,Editing,Dialogue Editor,
1404764,Peter Pennell,Sound,Sound Editor,
1404765,Albert Bettcher,Camera,Camera Operator,
1404766,Dick Colean,Camera,Camera Operator,
1404767,Robert C. Thomas,Camera,Camera Operator,
1917,Colleen Halsey,Editing,Editor,/jFQWc44sN5CNb7UQeDRYr2ooGWt.jpg
1918,Richard Halsey,Editing,Editor,
9612,Ed Solomon,Writing,Screenplay,/dfhHU0NT1mtEhfuPZgNSHe1N1lH.jpg
2359,Jake Eberts,Production,Producer,
1460602,Roger Huynh,Visual Effects,Visual Effects,
8037,Daniel Mason,Visual Effects,Animation,
12824,Don Hahn,Production,Producer,/aYdUzIkPlyo0ckyY7GDYCY028sQ.jpg
27486,Pete Kozachik,Camera,Director of Photography,
34891,Mike Johnson,Visual Effects,Animation,/tTt2lxSH3q8fxF6GYbvYpnXaq54.jpg
34534,Michael McDowell,Writing,Adaptation,
56270,Stan Webb,Editing,Editor,
57646,Henry Selick,Directing,Director,/pYMsa4c6eLnmwStLnI9w5wWsAK.jpg
60250,Barry E. Jackson,Art,Art Department Manager,
65856,Eric Leighton,Visual Effects,Animation Supervisor,
109189,Loyd Price,Visual Effects,Animation,
384204,Anthony Scott,Visual Effects,Animation,
958088,Jorgen Klubien,Art,Art Department Manager,
1205975,Timothy Hittle,Visual Effects,Animation,
1211218,Mike Belzer,Visual Effects,Animation,/lVtGMxj0Jnxy0X0Q4RhQh9aGCgi.jpg
1353148,Justin Kohn,Visual Effects,Animation,
1447310,Jeannine Berger,Crew,Post Production Consulting,
1448071,Trey Thomas,Visual Effects,Animation,
1450347,Mike Cachuela,Writing,Storyboard,
1452932,Joel Fletcher,Visual Effects,Animation,
1452934,Rich Zim,Visual Effects,Animation,
1454027,Lana Bernberg,Visual Effects,Animation,
1454028,Paul Berry,Visual Effects,Animation,
1454029,Stephen A. Buckley,Visual Effects,Animation,
1454031,Paul Jessel,Visual Effects,Animation,
1454032,Owen Klatte,Visual Effects,Animation,
1454033,Harry Walton,Visual Effects,Animation,
1454035,Tamara Khalaf,Visual Effects,Animation,
1099,John F. Link,Editing,Editor,
7203,Wolf Kroeger,Art,Production Design,
10646,David Harris,Visual Effects,Special Effects Supervisor,
8939,Paul Engelen,Costume & Make-Up,Makeup Department Head,
10203,Paul Weston,Crew,Stunt Coordinator,
11388,Bruno Cesari,Art,Set Decoration,
42006,Ned Dowd,Production,Co-Producer,
18250,Jon Avnet,Production,Executive Producer,/ckcE5lD7KNCh6iYHwCbfbs4r2y2.jpg
8313,Jeremy Zimmermann,Production,Casting,
49909,Richard Holland,Art,Supervising Art Director,
58719,Rebekah Rudd,Crew,Post Production Supervisor,
578778,Robert Stadd,Visual Effects,Visual Effects Producer,
1316529,Ann Masterson,Costume & Make-Up,Makeup Artist,
1385884,Sally Jones,Directing,Script Supervisor,
1395287,Dwight Campbell,Lighting,Gaffer,
1425381,Steven Sallybanks,Crew,Scenic Artist,
1433008,John Paterson,Art,Construction Coordinator,
1461183,Michael T. Ryan,Sound,Music Editor,
7781,Kevin Jarre,Writing,Screenplay,
57642,Harvey Rosenstock,Editing,Editor,
53687,Roberto Silvi,Editing,Editor,
16566,George P. Cosmatos,Directing,Director,/6DIKPjnDvr7oHgTPHTXM5te45Qt.jpg
2953,Lora Kennedy,Production,Casting,/iLrYUr57iX8LdHxnh3bflegzWuE.jpg
19850,Catherine Hardwicke,Art,Production Design,/x8qMlCXpXlM66hOZ7dSMMWnojNo.jpg
10855,Chris Gorak,Art,Art Direction,
1322413,Kim Hix,Art,Art Direction,
8273,Mark Worthington,Art,Art Direction,
5957,Gene Serdena,Art,Set Decoration,
1322420,Mary Hobin,Costume & Make-Up,Costume Supervisor,
1322423,Christi K. Work,Costume & Make-Up,Costume Supervisor,
127542,Bob Misiorowski,Production,Producer,
1324118,David Atherton,Costume & Make-Up,Makeup Department Head,
1391380,Tom Benson,Art,Set Designer,
1391381,Richard Prantis,Art,Set Designer,
1391382,Donna Colón,Art,Art Department Coordinator,
1070222,Nell Dickerson,Art,Art Department Coordinator,
1391383,Bill Holmquist,Art,Construction Coordinator,
1391384,Michael Courville,Crew,Property Master,
1357056,Siobhan Roome,Art,Set Designer,
1341405,Michael Magill,Editing,Dialogue Editor,
1391386,Larry Mann,Editing,Dialogue Editor,
1391388,Paul Coogan,Sound,Boom Operator,
1391389,John Bramley,Camera,Still Photographer,
1391390,David E. Diano,Camera,Camera Operator,
1391391,Kristin R. Glover,Camera,Camera Operator,
1391393,Mick McNeely,Lighting,Gaffer,
1391397,Holly Hire,Production,Casting,
1391398,Patricia Carlin,Sound,Music Editor,
1391399,Jon Carpenter,Crew,Transportation Coordinator,
1391400,Sibylle Alridge,Directing,Script Supervisor,
1391401,Mary Wright,Directing,Script Supervisor,
1391402,Sabrina Vasquez,Crew,Choreographer,
1391403,Lauren Ross,Production,Location Manager,
25206,Cookie Knapp,Crew,Studio Teachers,
19567,Terry Leonard,Crew,Stunt Coordinator,
13175,Zane D. Bruce,Sound,Foley,
4710,Benjamín Fernández,Art,Production Design,
4713,Susan Becker,Costume & Make-Up,Costume Design,
4717,Robert S. Henderson,Crew,Special Effects,
4718,Larry M. Shorts,Crew,Special Effects,
4695,Don Edmonds,Production,Co-Producer,
4694,Lisa Cogswell,Production,Associate Producer,
4698,Gregory Manson,Production,Associate Producer,
1434221,Hugo Peña,Costume & Make-Up,Costume Supervisor,
5914,Mary Vernieu,Production,Casting Associate,/rluDG0SLCvh3rVkMMp44C31iHIN.jpg
1399876,Ron Phillips,Camera,Still Photographer,
1578166,Stuart Raven Barter,Art,Location Scout,
1411276,Deborah J. Page,Production,Location Manager,
1412214,Janice Polley,Production,Location Manager,
40347,Dan Molina,Editing,Editor,
1447560,Al Holter,Crew,Special Effects,
1460442,Eddie Rosas,Visual Effects,Color Designer,
10828,Guillermo del Toro,Writing,Screenplay,/aBPPwt3jcFw2ridEkKTgchfPaic.jpg
17001,Bertha Navarro,Production,Producer,
11372,Peter Teschner,Editing,Editor,
6480,Eve Cauley,Art,Set Decoration,
13166,Dino Dimuro,Sound,Sound Editor,
16618,Freddie Hice,Crew,Stunt Coordinator,
33625,Daniel B. Clancy,Art,Set Decoration,
74803,Don Smetzer,Camera,Still Photographer,
74806,Mickey Antonetti,Costume & Make-Up,Costume Supervisor,
91368,William B. Fosser,Art,Set Designer,
86595,Linda Rizzuto,Costume & Make-Up,Key Hair Stylist,
548438,Glenn T. Morgan,Sound,Sound Editor,
1218791,Dennis Smith,Camera,Camera Operator,/lkhZz6aq4l1DrZN8rF8RDEDVJ9S.jpg
1352969,Wylie Stateman,Sound,Supervising Sound Editor,
1407893,William Purcell,Crew,Special Effects Coordinator,
1416072,Jan Evans,Directing,Script Supervisor,
1417972,Michael D. Wilhoit,Sound,Supervising Sound Editor,
1511086,Kelly Oxford,Sound,Sound Editor,
1532706,Jane Blank,Costume & Make-Up,Seamstress,
1534507,Edward England,Art,Construction Coordinator,
1534833,Stan Gilbert,Sound,Supervising ADR Editor,
1536361,Dan M. Rich,Sound,Sound Editor,
1690421,Alan L. Nineberg,Sound,ADR Editor,
1800143,Karen Fletcher Trujillo,Art,Set Designer,
1863633,Kimberly Phillips,Costume & Make-Up,Key Makeup Artist,
1863634,William Dambra,Art,Property Master,
1863636,Joseph H. Gilmartin,Art,Construction Foreman,
1863637,Randy Gordon,Art,Construction Foreman,
1863638,Pat Raney,Art,Construction Foreman,
1863644,Vincent Donohue,Lighting,Chief Lighting Technician,
1863652,Kathleen Caton,Production,Production Coordinator,
3427,Lisa Weinstein,Production,Producer,
3428,Howard W. Koch,Production,Producer,/ocnNi4vGIENHuQFzv2ecoLjP9pB.jpg
3429,Jane Musky,Art,Production Design,
3431,Bruce Joel Rubin,Writing,Author,
10394,Lee Haxall,Editing,Dialogue Editor,
16615,Joe D. Mitchell,Art,Set Decoration,
21070,Mark W. Mansbridge,Art,Art Direction,
56765,Leslie Shatz,Sound,Sound Re-Recording Mixer,
21548,Richard Edlund,Visual Effects,Visual Effects Supervisor,
30391,Ben Nye Jr.,Costume & Make-Up,Makeup Artist,
52691,Anthony Stacchi,Visual Effects,Animation,/w4xXHA8eG9HIQFw3YXprZqggV4N.jpg
83067,Dione Taylor,Costume & Make-Up,Hairstylist,
93887,Gary Davis,Crew,Stunt Coordinator,
928942,Steve Maslow,Sound,Sound Re-Recording Mixer,
1170025,David Lee Fein,Sound,Foley,
1315648,Kyle Sweet,Costume & Make-Up,Makeup Artist,
1341855,Ken Dufva,Sound,Foley,
1378751,Stan Tropp,Art,Set Designer,
1380036,Thomas Saccio,Crew,Property Master,
1395262,Ned Gorman,Visual Effects,Visual Effects Producer,
1400561,Bruce Nicholson,Visual Effects,Visual Effects Supervisor,
1400820,John T. Van Vliet,Visual Effects,Visual Effects Supervisor,
1401105,Michael Gleason,Crew,Visual Effects Editor,
1425842,Deven Chierighino,Lighting,Gaffer,
1445981,Katherine Kean,Visual Effects,Visual Effects Supervisor,
1453274,Julia L. Walker,Costume & Make-Up,Hairstylist,
1453276,Butch West,Art,Construction Coordinator,
1453277,Horst Grandt,Crew,Property Master,
1453278,Gary Kudroff,Art,Leadman,
1453281,Gary Ritchie,Crew,Sound Recordist,
1453282,Kathy McCart,Crew,Sound Recordist,
1453284,Jeff Howard,Visual Effects,Animation,
1453285,Candace Lewis,Visual Effects,Animation,
1453286,Martine Tomczyk,Visual Effects,Animation,
1453288,Sean Turner,Visual Effects,Animation,
1453291,Charlie Clavadetscher,Visual Effects,Animation Supervisor,
1453296,Howard Stein,Crew,Visual Effects Editor,
1453308,Cary Fisher,Crew,Second Unit Cinematographer,
1453316,Dawn J. Jackson,Costume & Make-Up,Costume Supervisor,
1453318,Gene R. Johnson,Crew,Transportation Coordinator,
1453320,Eric Klosterman,Production,Location Manager,
1453321,Patti Hawn,Crew,Unit Publicist,
1705,Ted Elliott,Writing,Screenplay,/9OXGC59dpVDdfwSeEdHgxpoHXVu.jpg
1706,Terry Rossio,Writing,Screenplay,/zvlhzykondhUf26gknMo8hLMuCn.jpg
16390,Donald W. Ernst,Production,Co-Producer,
7890,Tia W. Kratter,Art,Background Designer,
15810,Ron Clements,Writing,Screenplay,/lakkEixaHuVflUy5nkqeKI7LMT.jpg
15811,John Musker,Writing,Screenplay,/jQCExCN0TcjRkv2EbnbIDH7ycfR.jpg
15818,Alice Dewey,Production,Production Manager,
15227,Sharon Smith Holley,Editing,Assistant Editor,
27005,Don Michael Paul,Visual Effects,Visual Effects Supervisor,/36dReAYpT0KWBcxuT27p4noKnVB.jpg
58829,Darrell Rooney,Writing,Story,
61420,Ian Gooding,Art,Background Designer,
61422,Dan Cooper,Art,Background Designer,
61677,Burny Mattinson,Writing,Story,
61795,James Melton,Editing,Dialogue Editor,
62049,Howard Ashman,Sound,Songs,/cFFiTRB1OBacqzDmiu128mvijdB.jpg
67397,Danny Troob,Sound,Orchestrator,
70287,Will Finn,Crew,Supervising Animator,/lbFB2MFrDocpKqzgGlXBvtrLQmw.jpg
74298,Francis Glebas,Visual Effects,Visual Development,
15780,Dan St. Pierre,Directing,Layout,
115755,Mark Henn,Crew,Supervising Animator,/vMQ65QSAUskSbCLAgbShWZsaT4X.jpg
139474,Glen Keane,Crew,Supervising Animator,/wFxCDcFi1PRl894WlTneXEKsvzl.jpg
226011,Fred Craig,Directing,Layout,
952327,Larry Leker,Writing,Story,
960965,Amy Pell,Production,Co-Producer,
1083426,Patrick A. Ventura,Writing,Story,
1106549,Sarah Duran,Crew,Post Production Supervisor,
1209841,Rebecca Reese,Writing,Story,
1210381,Steve Goldberg,Crew,CGI Supervisor,
1403538,Audrey Chang,Editing,Assistant Editor,
1447347,Bill Perkins,Art,Art Direction,
1447429,Kevin Turcotte,Art,Background Designer,
1447598,Allen Tam,Directing,Layout,
1451228,Hans Bacher,Visual Effects,Visual Development,
1451272,Jeff Dickson,Directing,Layout,
1454698,Randy Cartwright,Crew,Supervising Animator,
1457631,Daan Jippes,Writing,Characters,/qocHgLHsr7F2sTwKs5mwfjvqyjC.jpg
1461397,Daniel Hu,Directing,Layout,
1462616,James Fujii,Writing,Story,
1462624,David S. Smith,Writing,Story,
1552486,Duncan Marjoribanks,Crew,Supervising Animator,/39LCeidVcvPkVqXBofJQuiOYy4D.jpg
1554429,Greg Drolette,Art,Background Designer,
1555333,John Emerson,Art,Background Designer,
1562840,Mary Ruth Smith,Sound,Sound Editor,
1603908,Bruce Botnick,Sound,Sound Mixer,
1615257,Donald Towns,Art,Background Designer,
1615284,Tom Shannon,Directing,Layout,
1615285,Cristy Maltese,Art,Background Designer,
1615286,Dean Gordon,Art,Background Designer,
1615290,Tom Woodington,Art,Background Designer,
1615296,Sue C. Nichols,Writing,Story,
1615297,Albert Tavares,Production,Casting,
1672761,Kathleen Bennett,Sound,Supervising Sound Editor,
1713397,Thomas Cardone,Art,Background Designer,
1713400,Natalie Franscioni-Karp,Art,Background Designer,
1719664,R.S. vander Wende,Art,Production Design,
1719667,Kirk Hanson,Writing,Story,
1719689,Karen Keller,Directing,Layout,
1719690,Mitchell G. Bernal,Directing,Layout,
1719691,Allison Belliveau,Art,Background Designer,
1719692,Justin L. Brandstater,Art,Background Designer,
1719693,Debbie DuBois,Art,Background Designer,
1719695,Serge Michaels,Art,Background Designer,
1719699,Philip Phillipson,Art,Background Designer,
1719703,Barbara Gerety,Editing,Assistant Editor,
1719704,Jacqueline Kinney,Editing,Assistant Editor,
1719705,Eric C. Daroca,Editing,Assistant Editor,
1719707,Beth Collins-Stegmaier,Editing,Assistant Editor,
1719713,Brad Flanagan,Crew,Choreographer,
1719714,Jennifer M. Shotwell,Production,Casting Associate,
563,Dody Dorn,Editing,Additional Editing,
869,Gale Anne Hurd,Production,Executive Producer,/oRWGpXdIm2lu870aaKpgO3wy19n.jpg
3976,Steven C. McGee,Lighting,Best Boy Electric,
3983,B.J. Rack,Production,Co-Producer,
3990,Ed French,Costume & Make-Up,Makeup Artist,/8l0UmouE1FYEqmzUszAViFaYpaq.jpg
3993,Dennis Muren,Visual Effects,Visual Effects,/p8mmcqqwxrkcajtAxAbRosRvNUR.jpg
8090,Andrew Schmidt,Visual Effects,Animation,
9990,Joseph C. Nemec III,Art,Production Design,
23352,Steve LaPorte,Costume & Make-Up,Makeup Artist,
25014,Abra Edelman,Production,Casting,
30148,Van Ling,Visual Effects,Visual Effects Coordinator,
60261,Stan Winston,Crew,Makeup Effects,/bs8iaDGeDg0vHw4GLcT7A2nAJbb.jpg
554533,Knox White,Crew,Cableman,
1026322,Lee Redmond,Camera,Camera Operator,
1321587,Bruce R. Hogard,Costume & Make-Up,Costume Supervisor,
1394560,Paul Cruz,Production,Casting,
1408722,Dan Garde,Sound,Music Editor,
1435597,Kevin Rose-Williams,Sound,Sound,
1549652,Allan K. Rosen,Sound,Music Editor,
1572080,Tim Boyle,Sound,Scoring Mixer,
1644820,Steve Bonner,Crew,Picture Car Coordinator,
7844,Michael Blake,Writing,Screenplay,
4142,Elisabeth Leustig,Production,Casting,
7850,Elsa Zamparelli,Costume & Make-Up,Costume Design,
7870,Steve Potter,Editing,Editor,
1338367,Chip Masamitsu,Editing,Editor,
1338368,Scott A. Stephens,Crew,Property Master,
1338369,Stephanie Waldron,Art,Greensman,
988844,Ben Zeller,Art,Construction Coordinator,/xZZuRSg2r2tmL32Oippl0AsGdWT.jpg
1338370,Albert Aquino,Sound,Boom Operator,
1338371,Robert Fitzgerald,Sound,Sound Designer,
1338375,Robbie Knott,Crew,Special Effects,
9887,Birgitta Bjerke,Costume & Make-Up,Costume Supervisor,
1338377,Barbara Gordon,Costume & Make-Up,Set Costumer,
1338378,Wayne Jones,Crew,Transportation Co-Captain,
1338379,Jonathan A. Rosenfeld,Crew,Transportation Captain,
14753,David Siegel,Crew,Transportation Coordinator,
1416054,Elle Elliott,Costume & Make-Up,Hairstylist,
1416055,Tamara Guthrie,Costume & Make-Up,Hairstylist,
1416056,Joani Yarbrough,Costume & Make-Up,Hairstylist,
91854,Francisco X. Pérez,Costume & Make-Up,Makeup Artist,
65725,Patrick Cassidy,Art,Leadman,
1416057,Barbara Barnaby,Sound,ADR & Dubbing,
1370914,Hari Ryatt,Sound,Supervising Sound Editor,
143921,Jeffrey Perkins,Sound,Sound Re-Recording Mixer,
29747,John Huneck,Crew,Second Unit Cinematographer,
1416061,Philip C. Pfeiffer,Crew,Second Unit Cinematographer,
1416062,S. Phillip Sparks,Camera,Additional Camera,
1416064,Víctor Pérez,Lighting,Gaffer,
1416067,Marc Wostak,Lighting,Best Boy Electric,
1344273,Cliff Kohlweck,Sound,Music Editor,
1416074,Peter Haas,Crew,Unit Publicist,
1416077,John T. Haun,Production,Production Accountant,
1416081,Tim Wilson,Production,Location Manager,
1258006,Derek Kavanagh,Production,Unit Production Manager,
1273347,Michael J. Harker,Crew,Post Production Supervisor,
102231,Robert D. Bailey,Visual Effects,Visual Effects,
1468507,Paul Curley,Visual Effects,Visual Effects,
1559493,Matthew Yuricich,Visual Effects,Visual Effects,
959072,Rene Haynes,Production,Casting,
956271,Jory Weitz,Production,Casting,
244,Ray Lovejoy,Editing,Editor,
913,Warren Skaaren,Writing,Screenplay,
3804,Peter Guber,Production,Producer,/ndfEiDJFkjAHojchBDjOshZIxwz.jpg
3807,Anton Furst,Art,Production Design,
3795,Sam Hamm,Writing,Screenplay,
5339,David Boulton,Sound,ADR & Dubbing,
9619,Skip Lievsay,Sound,Sound Designer,
17148,Kalina Ivanov,Writing,Storyboard,
15431,Neal Martz,Crew,Makeup Effects,
16786,Thomas Harris,Writing,Novel,
21718,Gary Kosko,Art,Assistant Art Director,
54433,James Deeth,Crew,Thanks,
56387,Tony C. Jannelli,Camera,Camera Operator,
57862,Ted Tally,Writing,Screenplay,
65209,Brian Hartman,Art,Location Scout,
92376,Marko A. Costanzo,Sound,Foley,
92386,Marissa Littlefield,Editing,Dialogue Editor,
69129,George P. Wilbur,Crew,Stunts,/dwxRPdqNgdhJqLyp7e80rr899pz.jpg
73842,Marshall Persinger,Crew,Post Production Supervisor,
74787,Walter Robles,Crew,Stunts,
82744,Matthew Myers,Crew,Production Intern,
142156,John Fundus,Sound,Sound Recordist,
142161,John Robotham,Crew,Stunt Coordinator,
142168,John Leonidas,Crew,Transportation Captain,
543384,Brian Johnson,Sound,Assistant Sound Editor,
1308375,Frank Kern,Sound,Foley,
1321372,Todd Kleitsch,Crew,Makeup Effects,
1328148,Donna M. Belajac,Production,Casting,/4B6EVzcu6zOd9vFiQNgukZjts9.jpg
1333607,Hartsell Taylor,Costume & Make-Up,Costume Supervisor,
1337469,Nic Ratner,Sound,Music,
1349468,Michael Cassidy,Crew,Stunts,/fKtvOynX0bBSXZbQPSAnnuhjJPe.jpg
1355956,Dwight Benjamin-Creel,Crew,Special Effects,
1391591,Bruce MacCallum,Camera,First Assistant Camera,
1395360,Ann Miller,Art,Property Master,
1395368,Russell Engels,Lighting,Gaffer,
1400072,Tom Fleischman,Sound,Sound Re-Recording Mixer,
1415964,Deborah Wallach,Sound,ADR & Dubbing,
1474992,Grace Blake,Production,Associate Producer,
1538430,Ken Regan,Camera,Still Photographer,
1544908,Steven Visscher,Sound,Foley,
1546806,Francine Byrne,Art,Art Department Coordinator,
1552181,Chris Call,Art,Painter,
1554309,Michael F. Burke,Lighting,Electrician,
1674650,Billy Miller,Camera,Key Grip,
1782069,S. Bruce Wineinger,Art,Construction Coordinator,
1782070,C.A. Kelly,Art,Standby Painter,
1782071,Richard Aversa,Camera,Grip,
1782072,Mark Streapy,Camera,Aerial Camera,
1783214,Ed Lohrer III,Costume & Make-Up,Set Dressing Artist,
1783215,Richard Fishwick,Crew,Craft Service,
1783216,Trish Breganti,Crew,Post Production Assistant,
1783218,Eileen Garrigan,Crew,Scenic Artist,
1783219,Catherine Marie McDonald,Crew,Set Production Assistant,
1783220,Dennis Radesky,Crew,Transportation Co-Captain,
1783221,Judy Arthur,Crew,Unit Publicist,
1783223,Larry Jackson,Production,Executive In Charge Of Production,
1783226,Neri Kyle Tannenbaum,Production,Location Manager,
1783228,Dennis Maitland II,Sound,Boom Operator,
1783230,Homer Denison,Sound,Orchestrator,
1783233,Robert F. Warren,Sound,Dolby Consultant,
5446,David Hand,Directing,Director,/4VzUnNNHSwGT0qH99Zgd0nhmmIU.jpg
2106,Walt Disney,Production,Producer,/mrcVG49U2PVm1LpPMmwBtn5ZzOh.jpg
38748,Jacob Grimm,Writing,Novel,/jwWieHWprI6oWrUxAdIRjcxVOsS.jpg
5448,Wilhelm Grimm,Writing,Novel,/vA8CGsHnN5SKbqnYcKatD77S7go.jpg
5449,Ted Sears,Writing,Screenplay,/xc5mW6SH0Hr6u5tgwJund0JbWL9.jpg
5450,Richard Creedon,Writing,Screenplay,
5451,Otto Englander,Writing,Screenplay,/s6MQCvx38syT602ibrXZOQyGMsQ.jpg
5452,Dick Rickard,Writing,Screenplay,
5453,Earl Hurd,Writing,Screenplay,/5WG3LY0w6TqTmjScQp45u4hpn4V.jpg
5454,Merrill De Maris,Writing,Screenplay,/vjoIeFawGmxbTZcxcVMImS77tUY.jpg
5455,Dorothy Ann Blank,Writing,Screenplay,
5456,Webb Smith,Writing,Screenplay,/qX5nLvixI2gZAfE8fsBExmJ6qDc.jpg
5466,Frank Churchill,Sound,Original Music Composer,/u0HHq11XNUcZTRbGWnAxCXLs1BQ.jpg
